claim_id,exhibit,claim,value,ci95,n,source_json,json_path,code,sha256_16,path_status
C475,Table10,"라운드 내 재참여: any-female, 투자자 군집",-0.00379,"[-0.0346, 0.0278]",1623,07_analysis/out/P00151.json,estimates.B_treatment_definition.any_female_investor_cluster.fp.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C476,Table10,라운드 내 재참여: any-female + 사전 투자자 통제 전부,-0.00671,"[-0.0414, 0.0283]",1623,07_analysis/out/P00151.json,estimates.C_pre_round_controls.all_pre_round.any_female.fp.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C477,Table10,라운드 내 재참여: female-only + 사전 투자자 통제 전부,-0.01587,"[-0.0609, 0.0277]",1296,07_analysis/out/P00151.json,estimates.C_pre_round_controls.all_pre_round.female_only.fp.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C478,Table10,라운드+투자자 두-방향 FE b_FF (풀),-0.00939,"[-0.0831, 0.0591]",7734,07_analysis/out/P00151.json,estimates.F_twoway_FE_pooled.b_FF.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C479,Table10,두-방향 FE MDE80,0.1046,-,7734,07_analysis/out/P00151.json,estimates.F_twoway_FE_pooled.b_FF.mde80,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C480,Table10,두-방향 FE: fp 변동 투자자 수,291,-,2061,07_analysis/out/P00151.json,estimates.F_twoway_FE_pooled.n_investors_fp_varying,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C481,Table10,FF 조건 라운드: 기업 수,390,-,535,07_analysis/out/P00151.json,estimates.G_estimand.n_companies,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C482,Table10,FF 조건 라운드: 투자사 수,760,-,535,07_analysis/out/P00151.json,estimates.G_estimand.n_investor_firms,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C483,Table10,FF 조건 라운드: 귀속 커버(귀속 행/전 투자자 행),0.4487,-,3617,07_analysis/out/P00151.json,estimates.G_estimand.attribution_coverage_rows,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C484,Table10,FF 조건 라운드: 중위 라운드 금액(USD),8224999.5,-,535,07_analysis/out/P00151.json,estimates.G_estimand.median_amt_usd_cond_rounds,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C485,Table10,전체 FF 지분형 라운드(창 안): 중위 라운드 금액(USD),2500000.0,-,-,07_analysis/out/P00151.json,estimates.G_estimand.median_amt_usd_all_ff_rounds,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C486,Table10,FF 조건 라운드: 초기단계 비중,0.6206,-,535,07_analysis/out/P00151.json,estimates.G_estimand.early_share_cond_rounds,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C487,Table10,전체 FF 지분형 라운드: 초기단계 비중,0.6946,-,-,07_analysis/out/P00151.json,estimates.G_estimand.early_share_all_ff_rounds,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C488,Table10,라운드 내: 귀속 − 비귀속 공동투자자 재참여 차,0.1885,"[0.1557, 0.2209]",3617,07_analysis/out/P00151.json,estimates.G_estimand.reup_attributed_minus_unattributed_within_round.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C489,Table10,라운드 내 투자자 균형: pre_ff_share 여성−남성 귀속,0.07123,"[0.0436, 0.1008]",1444,07_analysis/out/P00151.json,estimates.D_investor_balance.pre_ff_share.fp.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C490,Table10,라운드 내 투자자 균형: pre_early_share 여성−남성 귀속,0.041,"[0.0079, 0.0794]",1444,07_analysis/out/P00151.json,estimates.D_investor_balance.pre_early_share.fp.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C491,Table10,라운드 내 투자자 균형: firm_age 여성−남성 귀속,-3.68415,"[-5.8353, -1.5914]",1603,07_analysis/out/P00151.json,estimates.D_investor_balance.firm_age.fp.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C492,Table10,라운드 내 투자자 균형: fund_age 여성−남성 귀속,-0.3392,"[-0.5764, -0.1091]",1106,07_analysis/out/P00151.json,estimates.D_investor_balance.fund_age.fp.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C493,Table10,양성 대조: y1 ← ln_exp (라운드 내),0.03238,"[0.0202, 0.0454]",1623,07_analysis/out/P00151.json,estimates.E_positive_controls.ln_exp.coef.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C494,Table10,양성 대조: y1 ← lead (라운드 내),0.10626,"[0.0406, 0.1709]",734,07_analysis/out/P00151.json,estimates.E_positive_controls.lead.coef.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C495,Table10,양성 대조: y1 ← pre_early_share (라운드 내),-0.20954,"[-0.3081, -0.1173]",1444,07_analysis/out/P00151.json,estimates.E_positive_controls.pre_early_share.coef.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C496,Table10,양성 대조: y1 ← fund_age (라운드 내),-0.02108,"[-0.0343, -0.0073]",1106,07_analysis/out/P00151.json,estimates.E_positive_controls.fund_age.coef.coef,06_code/p001_51_within_round_variants.py,c207763194f2c3b4,valid
C497,Table10,라운드 내 v2: GLOBAL ≤2021-10/24m FF 조건 라운드 수,665,-,2010,07_analysis/out/P00156.json,estimates.E_scope_window.GLOBAL_2021_24m.n_ff_cond_rounds,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C498,Table10,라운드 내 v2: GLOBAL 24m any-female,-0.00454,"[-0.0406, 0.0271]",2010,07_analysis/out/P00156.json,estimates.E_scope_window.GLOBAL_2021_24m.any_female.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C499,Table10,라운드 내 v2: GLOBAL 24m female-only,-0.01032,"[-0.0473, 0.029]",1646,07_analysis/out/P00156.json,estimates.E_scope_window.GLOBAL_2021_24m.female_only.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C500,Table10,라운드 내 v2: GLOBAL 24m female-only 밴드 하단 여유(pp),0.27,-,1646,07_analysis/out/P00156.json,estimates.E_scope_window.GLOBAL_2021_24m.female_only.fp.margin_lo_pp,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C501,Table10,라운드 내 v2: lead_u 커버(합집합),0.8768,-,-,07_analysis/out/P00156.json,estimates.C_lead_union.cov_union,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C502,Table10,라운드 내 v2: lead_u ← fp (FF),0.0007,"[-0.0527, 0.062]",1405,07_analysis/out/P00156.json,estimates.C_lead_union.lead_u_within_round_fp.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C503,Table10,라운드 내 v2: 연공 격차 F−M (년),-1.28126,"[-1.83, -0.7492]",1623,07_analysis/out/P00156.json,estimates.D_tenure.tenure_gap_within_round.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C504,Table10,라운드 내 v2: 재참여 + 연공 통제 any-female,-0.00184,"[-0.0434, 0.0369]",1623,07_analysis/out/P00156.json,estimates.D_tenure.reup_plus_tenure_any.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C505,Table10,라운드 내 v2: 위약 junior (전남성 FF 라운드),0.0,"[-0.0257, 0.0269]",3046,07_analysis/out/P00156.json,estimates.D_tenure.placebo_junior.junior.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C506,Table10,라운드 내 v2: 위약 풀 라운드 수,1175,-,3046,07_analysis/out/P00156.json,estimates.D_tenure.placebo_pool.n_all_male_ff_cond_rounds,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C507,Table10,라운드 내 v2: P(재참여|출구),0.4906,-,800,07_analysis/out/P00156.json,estimates.F_calibration.P_reup_exit,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C508,Table10,라운드 내 v2: P(재참여|비출구),0.4628,-,800,07_analysis/out/P00156.json,estimates.F_calibration.P_reup_noexit,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C509,Table10,라운드 내 v2: 재참여 ← 출구 기울기,0.0278,"[-0.0751, 0.1276]",800,07_analysis/out/P00156.json,estimates.F_calibration.slope_reup_on_exit.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C510,Table10,라운드 내 v2: NAEU 36m any-female 재추정,-0.00379,"[-0.0384, 0.0318]",1623,07_analysis/out/P00156.json,estimates.E_scope_window.NAEU_2020_36m.any_female.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C511,Table10,라운드 내 v2: GLOBAL_2020_36m any_female,-0.00104,"[-0.0344, 0.0354]",1778,07_analysis/out/P00156.json,estimates.E_scope_window.GLOBAL_2020_36m.any_female.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C512,Table10,라운드 내 v2: GLOBAL_2020_36m female_only,-0.00856,"[-0.0501, 0.0337]",1423,07_analysis/out/P00156.json,estimates.E_scope_window.GLOBAL_2020_36m.female_only.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C513,Table10,라운드 내 v2: NAEU_2021_24m any_female,-0.01204,"[-0.0459, 0.0221]",1785,07_analysis/out/P00156.json,estimates.E_scope_window.NAEU_2021_24m.any_female.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C514,Table10,라운드 내 v2: NAEU_2021_24m female_only,-0.02116,"[-0.0672, 0.025]",1460,07_analysis/out/P00156.json,estimates.E_scope_window.NAEU_2021_24m.female_only.fp.coef,06_code/p001_56_within_round_v2.py,41714b8627b18887,valid
C515,Table10,균형(다중 라운드 셀): 셀 수,61,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.n_multi_round_cells,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C516,Table10,균형(다중 라운드 셀): 딜 수,195,-,-,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.n_deals_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C517,Table10,균형 비희석(다중 라운드): age 여−남 (원단위),-0.23965,"[-1.0119, 0.3755]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.age.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C518,Table10,균형 비희석(다중 라운드): age 표준화 차(sd),-0.0878,"[-0.3708, 0.1376]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.age.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C519,Table10,균형 비희석(다중 라운드): age MDE80(sd),0.3678,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.age.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C520,Table10,균형 비희석(다중 라운드): ln_prior_rounds 여−남 (원단위),-0.14069,"[-0.283, -0.0032]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.ln_prior_rounds.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C521,Table10,균형 비희석(다중 라운드): ln_prior_rounds 표준화 차(sd),-0.2362,"[-0.475, -0.0054]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.ln_prior_rounds.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C522,Table10,균형 비희석(다중 라운드): ln_prior_rounds MDE80(sd),0.3495,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.ln_prior_rounds.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C523,Table10,균형 비희석(다중 라운드): ln_prior_capital 여−남 (원단위),-1.51979,"[-3.8949, 0.5694]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.ln_prior_capital.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C524,Table10,균형 비희석(다중 라운드): ln_prior_capital 표준화 차(sd),-0.1997,"[-0.5117, 0.0748]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.ln_prior_capital.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C525,Table10,균형 비희석(다중 라운드): ln_prior_capital MDE80(sd),0.4225,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.ln_prior_capital.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C526,Table10,균형 비희석(다중 라운드): emp_band 여−남 (원단위),-0.35829,"[-0.68, 0.0083]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.emp_band.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C527,Table10,균형 비희석(다중 라운드): emp_band 표준화 차(sd),-0.2185,"[-0.4147, 0.0051]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.emp_band.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C528,Table10,균형 비희석(다중 라운드): emp_band MDE80(sd),0.3119,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.emp_band.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C529,Table10,균형 비희석(다중 라운드): n_founders 여−남 (원단위),-0.49977,"[-0.8561, -0.0945]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.n_founders.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C530,Table10,균형 비희석(다중 라운드): n_founders 표준화 차(sd),-0.282,"[-0.4831, -0.0533]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.n_founders.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C531,Table10,균형 비희석(다중 라운드): n_founders MDE80(sd),0.3343,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.n_founders.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C532,Table10,균형 비희석(다중 라운드): n_female_founders 여−남 (원단위),0.1096,"[0.0166, 0.213]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.n_female_founders.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C533,Table10,균형 비희석(다중 라운드): n_female_founders 표준화 차(sd),0.2378,"[0.036, 0.4622]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.n_female_founders.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C534,Table10,균형 비희석(다중 라운드): n_female_founders MDE80(sd),0.3121,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.n_female_founders.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C535,Table10,균형 비희석(다중 라운드): founder_degree_share 여−남 (원단위),-0.00747,"[-0.0904, 0.0579]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.founder_degree_share.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C536,Table10,균형 비희석(다중 라운드): founder_degree_share 표준화 차(sd),-0.0276,"[-0.3338, 0.2138]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.founder_degree_share.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C537,Table10,균형 비희석(다중 라운드): founder_degree_share MDE80(sd),0.3975,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.founder_degree_share.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C538,Table10,균형 비희석(다중 라운드): serial_share 여−남 (원단위),-0.0726,"[-0.1628, 0.0009]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.serial_share.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C539,Table10,균형 비희석(다중 라운드): serial_share 표준화 차(sd),-0.1782,"[-0.3997, 0.0022]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.serial_share.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C540,Table10,균형 비희석(다중 라운드): serial_share MDE80(sd),0.2987,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.serial_share.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C541,Table10,균형 비희석(다중 라운드): hq_us 여−남 (원단위),-0.02182,"[-0.08, 0.0389]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.hq_us.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C542,Table10,균형 비희석(다중 라운드): hq_us 표준화 차(sd),-0.064,"[-0.2347, 0.1141]",195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.hq_us.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C543,Table10,균형 비희석(다중 라운드): hq_us MDE80(sd),0.2579,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.hq_us.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C544,Table10,균형 비희석(다중 라운드): prev_investor_count 여−남 (원단위),-1.34911,"[-2.4458, -0.6719]",126,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.prev_investor_count.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C545,Table10,균형 비희석(다중 라운드): prev_investor_count 표준화 차(sd),-0.4878,"[-0.8844, -0.243]",126,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.prev_investor_count.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C546,Table10,균형 비희석(다중 라운드): prev_investor_count MDE80(sd),0.4478,-,126,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.prev_investor_count.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C547,Table10,균형 비희석(다중 라운드): ln_round_size 여−남 (원단위),-0.3037,"[-0.5634, -0.0366]",189,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.ln_round_size.coef_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C548,Table10,균형 비희석(다중 라운드): ln_round_size 표준화 차(sd),-0.1847,"[-0.3426, -0.0223]",189,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.ln_round_size.std_diff_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C549,Table10,균형 비희석(다중 라운드): ln_round_size MDE80(sd),0.2392,-,189,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.by_cov.ln_round_size.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C550,Table10,"균형 max-|t| 결합 순열 p (FF cat, 전 셀)",0.192,-,430,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.joint_maxt_all.p_perm,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C551,Table10,"균형 max-|t| 크기 보정 (FF cat, 전 셀)",0.05,-,100,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.joint_maxt_all.size_calibration_reject_rate,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C552,Table10,"균형 max-|t| 결합 순열 p (FF cat, 다중 라운드)",0.172,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.joint_maxt_multi.p_perm,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C553,Table10,"균형 max-|t| 결합 순열 p (FF stage, 전 셀)",0.811,-,336,07_analysis/out/P00152.json,estimates.FF_cell_stage_pre.joint_maxt_all.p_perm,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C554,Table10,균형 FF stage 다중 라운드 셀 수,20,-,51,07_analysis/out/P00152.json,estimates.FF_cell_stage_pre.n_multi_round_cells,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C555,Table10,균형 FF stage 다중 라운드 딜 수,51,-,-,07_analysis/out/P00152.json,estimates.FF_cell_stage_pre.n_deals_multi,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C556,Table10,균형 MDE80(sd) 범위 하한 (FF cat 다중),0.258,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.equivalence_multi.mde80_sd_range.0,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C557,Table10,균형 MDE80(sd) 범위 상한 (FF cat 다중),0.422,-,195,07_analysis/out/P00152.json,estimates.FF_cell_cat_pre.equivalence_multi.mde80_sd_range.1,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C558,Table10,균형 FF stage 다중: MDE80(sd) 최소 — age,0.4152,-,51,07_analysis/out/P00152.json,estimates.FF_cell_stage_pre.by_cov.age.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C559,Table10,균형 FF stage 다중: MDE80(sd) 최대 — n_female_founders,0.8446,-,51,07_analysis/out/P00152.json,estimates.FF_cell_stage_pre.by_cov.n_female_founders.mde80_multi_sd,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C560,Table10,Table 10 A: FF 혼성 라운드 중 다음 라운드 36m 없음(결과 구성상 0),199,-,734,07_analysis/out/P00152.json,estimates.Table10A_dilution.n_ff_mixed_rounds_no_next36,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C561,Table10,Table 10 A: 무조건 재참여 행의 결과 상수 라운드 Σx̃² 비중,0.6927,-,734,07_analysis/out/P00152.json,estimates.Table10A_dilution.unconditional_y1_FF.share_sxx_outcome_constant_rounds,06_code/p001_52_balance_maxt.py,8a6da3b569fe28f1,valid
C562,Table4,파트너 내 결과 검정(exit3): 파트너 수,3448,-,49847,07_analysis/out/P00154.json,estimates.A_exit3.sample.n_partners,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C563,Table4,파트너 내 결과 검정(exit3): 여성 파트너 수,418,-,49847,07_analysis/out/P00154.json,estimates.A_exit3.sample.n_female_partners,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C564,Table4,파트너 내 결과 검정(exit3): 딜 수,49847,-,-,07_analysis/out/P00154.json,estimates.A_exit3.sample.n_deals,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C565,Table4,파트너 내 β_int(exit3; 파트너 FE·파트너 군집),0.00482,"[-0.0182, 0.0279]",49835,07_analysis/out/P00154.json,estimates.A_exit3.main_partnerFE_clPartner.ffp.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C566,Table4,파트너 내 β_int(exit3) MDE80,0.035,-,49835,07_analysis/out/P00154.json,estimates.A_exit3.main_partnerFE_clPartner.ffp.mde80,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C567,Table4,파트너 내 β_int(exit3) 표준화(sd),0.0142,-,49835,07_analysis/out/P00154.json,estimates.A_exit3.main_partnerFE_clPartner.ffp.beta_std,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C568,Table4,파트너 내 β_FF(exit3; 남성 파트너의 FF−비FF),-0.02551,"[-0.0347, -0.0168]",49835,07_analysis/out/P00154.json,estimates.A_exit3.main_partnerFE_clPartner.ff.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C569,Table4,파트너 내 β_int(exit3; 투자사 군집),0.00482,"[-0.0231, 0.0311]",49835,07_analysis/out/P00154.json,estimates.A_exit3.main_partnerFE_clFirm.ffp.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C570,Table4,파트너 내 β_int(fon),-0.0128,"[-0.0457, 0.0204]",49835,07_analysis/out/P00154.json,estimates.B_fon.main_partnerFE_clPartner.ffp.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C571,Table4,파트너 내 β_int(exit_ever ≤2017-10),-0.06507,"[-0.1177, -0.0054]",28556,07_analysis/out/P00154.json,estimates.C_exit_ever.main_partnerFE_clPartner.ffp.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C572,Table4,파트너 내 β_int(exit3) 변형 V1_firmYearFE,0.00911,"[-0.0229, 0.0382]",46152,07_analysis/out/P00154.json,estimates.A_exit3.V1_firmYearFE.ffp.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C573,Table4,파트너 내 β_int(exit3) 변형 V2_partner2yFE,0.01218,"[-0.0124, 0.0419]",46458,07_analysis/out/P00154.json,estimates.A_exit3.V2_partner2yFE.ffp.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C574,Table4,파트너 내 β_int(exit3) 변형 V3_partners_ge5,0.00484,"[-0.0238, 0.0333]",47001,07_analysis/out/P00154.json,estimates.A_exit3.V3_partners_ge5.ffp.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C575,Table4,파트너 내 β_int(exit3) 변형 V4_2015plus,0.01182,"[-0.016, 0.0358]",32946,07_analysis/out/P00154.json,estimates.A_exit3.V4_2015plus.ffp.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C576,Table4,파트너 내 β_int(exit3) 변형 V5_company_controls,0.0037,"[-0.0203, 0.0268]",49835,07_analysis/out/P00154.json,estimates.A_exit3.V5_company_controls.ffp.coef,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C577,Table4,파트너 내 β_int 구성물 분해(≤2017-10) y=exit3,-0.01289,"[-0.0522, 0.0237]",28556,07_analysis/out/P00157.json,estimates.A_2017.exit3.ffp.coef,06_code/p001_57_within_partner_horizon.py,aadb9711000a0988,valid
C578,Table4,파트너 내 β_int 구성물 분해(≤2017-10) y=exit6,-0.04116,"[-0.091, 0.0087]",28556,07_analysis/out/P00157.json,estimates.A_2017.exit6.ffp.coef,06_code/p001_57_within_partner_horizon.py,aadb9711000a0988,valid
C579,Table4,파트너 내 β_int 구성물 분해(≤2017-10) y=exit_ever,-0.06507,"[-0.1261, -0.0086]",28556,07_analysis/out/P00157.json,estimates.A_2017.exit_ever.ffp.coef,06_code/p001_57_within_partner_horizon.py,aadb9711000a0988,valid
C580,Table4,파트너 내 β_int 구성물 분해(≤2017-10) y=late_exit,-0.05218,"[-0.1082, 0.0014]",28556,07_analysis/out/P00157.json,estimates.A_2017.late_exit.ffp.coef,06_code/p001_57_within_partner_horizon.py,aadb9711000a0988,valid
C581,Table4,파트너 내 β_int 구성물 분해(≤2017-10) y=fon,-0.00742,"[-0.0552, 0.0335]",28556,07_analysis/out/P00157.json,estimates.A_2017.fon.ffp.coef,06_code/p001_57_within_partner_horizon.py,aadb9711000a0988,valid
C582,Table3,Table 3 고정지평(exit3 ≤2020-10) firm×year×sector: 다중 라운드 셀 수,174,-,652,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_cat.n_multi_round_cells,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C583,Table3,Table 3 고정지평 firm×year×sector: 다중 라운드 딜 수,652,-,-,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_cat.n_deals_multi,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C584,Table3,Table 3 고정지평 firm×year×sector: 결과 변이 셀 수,61,-,245,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_cat.n_cells_var_pos,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
